@relation pm10_data

@attribute PM-10 numeric
@attribute O3 numeric
@attribute NO2 numeric
@attribute CO numeric
@attribute SO2 numeric
@attribute temperatures numeric
@attribute wind_velocity numeric
@attribute wind_direction numeric
@attribute relative_humidity numeric

@data
29,0.298851,0.133333,0.15,0.185185,0.073276,0.784483,0.941176,0.466954
26,0.333333,0.033333,0.05,0.185185,0.073276,0.784483,0.941176,0.466954
31,0.195402,0.077778,0.1,0.185185,0.073276,0.784483,0.941176,0.466954
29,0.264368,0.1,0.15,0.111111,0.073276,0.784483,0.941176,0.466954
24,0.287356,0.1,0.1,0.222222,0.073276,0.784483,0.941176,0.466954
18,0.218391,0.033333,0.1,0.222222,0.073276,0.784483,0.941176,0.466954
32,0.183908,0.255556,0.2,0.185185,0.112069,0.232759,1,0.445402
32,0.172414,0.155556,0.25,0.185185,0.112069,0.232759,1,0.445402
40,0.126437,0.3,0.3,0.111111,0.112069,0.232759,1,0.445402
42,0.252874,0.188889,0.2,0.111111,0.112069,0.232759,1,0.445402
35,0.195402,0.277778,0.15,0.259259,0.112069,0.232759,1,0.445402
32,0.298851,0.077778,0.15,0.185185,0.112069,0.232759,1,0.445402
42,0.114943,0.233333,0.2,0.259259,0.112069,0.232759,1,0.445402
27,0.137931,0.111111,0.15,0.222222,0.112069,0.232759,1,0.445402
46,0.16092,0.388889,0.3,0.259259,0.112069,0.232759,1,0.445402
37,0.206897,0.255556,0.2,0.259259,0.112069,0.232759,1,0.445402
41,0.172414,0.288889,0.2,0.222222,0.112069,0.232759,1,0.445402
29,0.218391,0.211111,0.25,0.148148,0.112069,0.232759,1,0.445402
21,0.16092,0.288889,0.15,0.259259,0.112069,0.232759,1,0.445402
25,0.298851,0.144444,0.25,0.148148,0.112069,0.232759,1,0.445402
55,0.229885,0.244444,0.25,0.111111,0.174569,0.37069,0.941176,0.461207
54,0.103448,0.255556,0.2,0.333333,0.174569,0.37069,0.941176,0.461207
58,0.149425,0.433333,0.4,0.259259,0.174569,0.37069,0.941176,0.461207
44,0.183908,0.255556,0.25,0.185185,0.174569,0.37069,0.941176,0.461207
26,0.137931,0.333333,0.2,0.185185,0.174569,0.37069,0.941176,0.461207
47,0.103448,0.333333,0.35,0.111111,0.174569,0.37069,0.941176,0.461207
50,0.195402,0.3,0.2,0.259259,0.174569,0.37069,0.941176,0.461207
40,0.344828,0.055556,0.15,0.185185,0.174569,0.37069,0.941176,0.461207
43,0.16092,0.177778,0.25,0.222222,0.174569,0.37069,0.941176,0.461207
36,0.149425,0.122222,0.15,0.222222,0.174569,0.37069,0.941176,0.461207
39,0.344828,0.1,0.3,0.148148,0.174569,0.37069,0.941176,0.461207
45,0.206897,0.222222,0.3,0.148148,0.174569,0.37069,0.941176,0.461207
50,0.206897,0.277778,0.25,0.333333,0.174569,0.37069,0.941176,0.461207
51,0.16092,0.333333,0.25,0.259259,0.174569,0.37069,0.941176,0.461207
27,0.390805,0.055556,0.25,0.148148,0.174569,0.318966,0.941176,0.300287
52,0.218391,0.333333,0.3,0.259259,0.174569,0.318966,0.941176,0.300287
38,0.241379,0.255556,0.2,0.222222,0.174569,0.318966,0.941176,0.300287
39,0.241379,0.211111,0.2,0.185185,0.174569,0.318966,0.941176,0.300287
49,0.206897,0.3,0.2,0.296296,0.174569,0.318966,0.941176,0.300287
49,0.310345,0.166667,0.2,0.111111,0.174569,0.318966,0.941176,0.300287
40,0.195402,0.166667,0.25,0.259259,0.174569,0.318966,0.941176,0.300287
24,0.195402,0.266667,0.2,0.222222,0.174569,0.318966,0.941176,0.300287
48,0.126437,0.244444,0.2,0.296296,0.174569,0.318966,0.941176,0.300287
35,0.356322,0.055556,0.05,0.185185,0.174569,0.318966,0.941176,0.300287
42,0.264368,0.188889,0.25,0.148148,0.174569,0.318966,0.941176,0.300287
37,0.172414,0.122222,0.15,0.333333,0.174569,0.318966,0.941176,0.300287
47,0.229885,0.255556,0.25,0.259259,0.174569,0.318966,0.941176,0.300287
50,0.149425,0.288889,0.3,0.148148,0.174569,0.318966,0.941176,0.300287
29,0.333333,0.033333,0.1,0.222222,0.086207,0.732759,0.941176,0.403736
27,0.321839,0.055556,0.15,0.185185,0.086207,0.732759,0.941176,0.403736
29,0.298851,0.111111,0.15,0.185185,0.086207,0.732759,0.941176,0.403736
42,0.321839,0.111111,0.15,0.111111,0.086207,0.732759,0.941176,0.403736
40,0.275862,0.177778,0.2,0.185185,0.086207,0.732759,0.941176,0.403736
27,0.310345,0.1,0.15,0.222222,0.086207,0.732759,0.941176,0.403736
34,0.172414,0.1,0.1,0.222222,0.086207,0.732759,0.941176,0.403736
32,0.275862,0.144444,0.2,0.074074,0.086207,0.732759,0.941176,0.403736
31,0.310345,0.122222,0.2,0.222222,0.086207,0.732759,0.941176,0.403736
23,0.229885,0.033333,0.1,0.222222,0.086207,0.732759,0.941176,0.403736
29,0.298851,0.077778,0.15,0.148148,0.086207,0.732759,0.941176,0.403736
24,0.356322,0.055556,0.25,0.185185,0.086207,0.732759,0.941176,0.403736
15,0.241379,0.155556,0.1,0.185185,0.086207,0.732759,0.941176,0.403736
34,0.333333,0.088889,0.15,0.185185,0.086207,0.732759,0.941176,0.403736
32,0.287356,0.1,0.15,0.185185,0.032328,0.5,1,0.448276
45,0.252874,0.2,0.25,0.259259,0.032328,0.5,1,0.448276
26,0.218391,0.033333,0.1,0.259259,0.032328,0.5,1,0.448276
38,0.287356,0.144444,0.25,0.222222,0.032328,0.5,1,0.448276
35,0.287356,0.088889,0.2,0.148148,0.032328,0.5,1,0.448276
32,0.298851,0.066667,0.2,0.185185,0.032328,0.5,1,0.448276
20,0.241379,0.144444,0.1,0.185185,0.032328,0.5,1,0.448276
38,0.310345,0.1,0.15,0.185185,0.032328,0.5,1,0.448276
50,0.310345,0.122222,0.2,0.111111,0.032328,0.5,1,0.448276
38,0.149425,0.1,0.1,0.222222,0.032328,0.5,1,0.448276
35,0.333333,0.033333,0.1,0.222222,0.032328,0.5,1,0.448276
40,0.241379,0.166667,0.25,0.111111,0.032328,0.5,1,0.448276
33,0.287356,0.122222,0.15,0.185185,0.032328,0.5,1,0.448276
30,0.344828,0.044444,0.25,0.185185,0.032328,0.5,1,0.448276
32,0.16092,0.288889,0.15,0.222222,0.150862,0.258621,1,0.468391
64,0.126437,0.311111,0.3,0.111111,0.150862,0.258621,1,0.468391
48,0.16092,0.3,0.25,0.148148,0.150862,0.258621,1,0.468391
59,0.218391,0.266667,0.2,0.222222,0.150862,0.258621,1,0.468391
